GEO_ID,NAME,csr_year,starting_grade,ending_grade,enrollment_start,enrollment_end,csr,weight,weighted_csr
0500000US25027,"Worcester County, Massachusetts",2024,7,8,11691.0,8689.0,0.7432212813275169,0.4,0.29728851253100674
0500000US25027,"Worcester County, Massachusetts",2020,8,9,11037.0,10628.0,0.9629428286672103,0.15,0.14444142430008153
0500000US25027,"Worcester County, Massachusetts",2021,8,9,12100.5,10132.0,0.8373207718689311,0.15,0.12559811578033966
0500000US25027,"Worcester County, Massachusetts",2022,8,9,13164.0,11090.0,0.8424491036159222,0.15,0.1263673655423883
0500000US25027,"Worcester County, Massachusetts",2023,8,9,11289.0,9757.0,0.8642926742847019,0.15,0.12964390114270527
0500000US25027,"Worcester County, Massachusetts",2024,8,9,11991.0,11672.0,0.9733967142023184,0.4,0.3893586856809274
0500000US25027,"Worcester County, Massachusetts",2020,9,10,11124.0,11005.0,0.9893024092053219,0.15,0.14839536138079829
0500000US25027,"Worcester County, Massachusetts",2021,9,10,10628.0,10353.0,0.9741249529544599,0.15,0.14611874294316898
0500000US25027,"Worcester County, Massachusetts",2022,9,10,10132.0,12736.0,1.257007500986972,0.15,0.18855112514804578
0500000US25027,"Worcester County, Massachusetts",2023,9,10,11090.0,11790.0,1.0631199278629395,0.15,0.1594679891794409
0500000US25027,"Worcester County, Massachusetts",2024,9,10,9757.0,8971.0,0.9194424515732295,0.4,0.3677769806292918
0500000US25027,"Worcester County, Massachusetts",2020,10,11,11657.0,11417.5,0.9794544050784936,0.15,0.14691816076177402
0500000US25027,"Worcester County, Massachusetts",2021,10,11,11005.0,11788.0,1.0711494775102226,0.15,0.1606724216265334
0500000US25027,"Worcester County, Massachusetts",2022,10,11,10353.0,9131.0,0.8819665797353424,0.15,0.13229498696030137
0500000US25027,"Worcester County, Massachusetts",2023,10,11,12736.0,11087.0,0.8705244974874372,0.15,0.13057867462311556
0500000US25027,"Worcester County, Massachusetts",2024,10,11,11790.0,10403.0,0.8823579304495335,0.4,0.3529431721798134
0500000US25027,"Worcester County, Massachusetts",2020,11,12,11047.0,12336.5,1.1167285235810627,0.15,0.16750927853715938
0500000US25027,"Worcester County, Massachusetts",2021,11,12,11417.5,13788.0,1.2076198817604555,0.15,0.18114298226406833
0500000US25027,"Worcester County, Massachusetts",2022,11,12,11788.0,10266.0,0.8708856464200883,0.15,0.13063284696301322
0500000US25027,"Worcester County, Massachusetts",2023,11,12,9131.0,9545.0,1.0453400503778338,0.15,0.15680100755667506
0500000US25027,"Worcester County, Massachusetts",2024,11,12,11087.0,14567.0,1.3138811220348154,0.4,0.5255524488139262
